customer_id,first_name,last_name,email,age,city,avg_monthly_spend,is_churned,loyalty_tier,preferred_store
CUST130173,Candice,Nguyen,stephenreed@example.org,65,Miami,22.93,False,Gold,3
CUST130174,Regina,Miller,zacharykim@example.org,57,Houston,55.84,True,Bronze,2
CUST130175,Meghan,Perry,barbarareed@example.com,38,Miami,39.65,True,Gold,16
CUST130176,Nicole,Reid,youngcharles@example.org,30,LA,46.03,False,Silver,19
CUST130177,Beth,Acosta,natalie33@example.com,54,Chicago,66.91,False,Silver,6
CUST130178,Brian,Rangel,shannon02@example.com,50,Miami,33.45,True,Bronze,21
CUST130179,Michael,Gould,parkerjoanna@example.com,22,LA,39.46,False,Gold,9
CUST130180,Wanda,Rivera,breanna05@example.com,65,Houston,26.54,False,Bronze,7
CUST130181,Joseph,Sanchez,hicksjustin@example.org,50,Houston,52.9,False,Bronze,24
CUST130182,Hannah,Morrow,lisalopez@example.org,61,Miami,43.92,False,Gold,22
CUST130183,Jeremy,Paul,mariowilliams@example.com,56,NYC,63.19,True,Gold,5
CUST130184,Tyler,Lee,ashleypowell@example.net,33,Chicago,57.35,True,Silver,8
CUST130185,Kayla,Thomas,nelsontyler@example.net,73,LA,34.41,False,Bronze,7
CUST130186,Audrey,Peterson,donaldwhite@example.org,44,Miami,65.57,True,Gold,24
CUST130187,Joseph,Brown,sherri15@example.org,64,Miami,50.88,True,Silver,12
CUST130188,Jake,Hatfield,vlawson@example.org,59,Miami,22.95,False,Silver,17
CUST130189,Elizabeth,Clarke,nwells@example.com,46,NYC,33.15,False,Silver,16
CUST130190,Phillip,Ryan,perkinsalexandra@example.com,71,NYC,89.65,True,Gold,17
CUST130191,Brandon,Solomon,elamb@example.com,61,Chicago,29.18,False,Bronze,22
CUST130192,Brian,James,abishop@example.net,76,Chicago,71.9,False,Gold,14
CUST130193,Aaron,Anderson,christinehebert@example.com,77,Houston,16.64,True,Gold,7
CUST130194,Melanie,White,morrowtammy@example.org,19,Miami,38.98,False,Gold,2
CUST130195,Craig,Carey,laceyoneal@example.org,25,NYC,69.47,False,Bronze,15
CUST130196,Hannah,Nixon,heathertaylor@example.net,65,Houston,39.95,True,Gold,6
CUST130197,Mark,Smith,oschmidt@example.com,46,Chicago,57.64,True,Silver,10
CUST130198,Lisa,Buchanan,isabelbecker@example.org,18,Miami,22.83,True,Gold,8
CUST130199,Misty,Walker,melissa41@example.org,20,Miami,25.82,False,Gold,23
CUST130200,Lisa,Neal,woodsnancy@example.org,69,Miami,48.77,False,Gold,18
CUST130201,Ronald,Harvey,carolinescott@example.org,54,Miami,27.62,False,Bronze,25
CUST130202,Miranda,Davis,reyeskristina@example.com,47,NYC,47.54,False,Silver,6
CUST130203,Tamara,Williams,christineevans@example.net,28,LA,19.92,True,Gold,11
CUST130204,Priscilla,Kelly,kimdaniel@example.com,44,Houston,43.93,True,Gold,25
CUST130205,Anthony,Taylor,phillip43@example.net,57,NYC,43.37,False,Gold,6
CUST130206,Edwin,Schwartz,amber81@example.org,40,Houston,27.51,False,Gold,8
CUST130207,Catherine,Moyer,christinehernandez@example.net,21,Houston,13.75,True,Gold,5
CUST130208,Jessica,Patterson,joseph45@example.com,39,Chicago,30.77,True,Bronze,4
CUST130209,Steven,Aguirre,hbuck@example.net,67,Chicago,21.21,True,Gold,22
CUST130210,Brittany,Tucker,jacquelinejohnston@example.org,48,Houston,18.96,False,Bronze,7
CUST130211,Todd,Rogers,holmescrystal@example.org,50,LA,80.33,True,Bronze,8
CUST130212,Natalie,Walter,tsimpson@example.org,50,LA,30.68,True,Silver,9
CUST130213,Sabrina,Mitchell,peter84@example.com,48,LA,40.37,False,Gold,16
CUST130214,Joshua,Johns,ashleywilliams@example.org,30,Houston,69.26,False,Bronze,1
CUST130215,Brent,Fuentes,robert69@example.com,39,LA,23.85,False,Silver,8
CUST130216,Scott,Wright,tashagreene@example.com,35,Miami,37.12,False,Gold,21
CUST130217,Alexandra,Stanley,matthewrush@example.org,63,Houston,9.56,False,Bronze,3
CUST130218,Anthony,Brown,ltaylor@example.net,66,LA,21.9,False,Silver,6
CUST130219,Dustin,Goodwin,walkerjessica@example.org,35,NYC,20.5,True,Bronze,15
CUST130220,Rachel,Brown,matthew58@example.org,40,NYC,15.54,True,Bronze,10
CUST130221,Dana,Hayes,karenvasquez@example.net,39,Miami,24.52,False,Silver,13
CUST130222,John,Cameron,hlewis@example.net,41,Miami,28.55,True,Bronze,16
CUST130223,Aaron,Smith,hpatterson@example.com,70,Miami,66.02,False,Bronze,2
CUST130224,Anthony,Brown,harrisonjamie@example.com,42,Miami,13.67,True,Bronze,17
CUST130225,Terri,Douglas,mmosley@example.com,70,Miami,98.7,False,Gold,7
CUST130226,Kathryn,Yang,bwolfe@example.org,27,NYC,41.2,False,Gold,13
CUST130227,John,King,james56@example.com,24,Miami,101.17,False,Silver,15
CUST130228,Jason,Thomas,brett42@example.com,32,Miami,29.06,True,Bronze,17
CUST130229,Kathleen,Mckinney,sandovalsteve@example.org,25,Chicago,41.29,True,Bronze,24
CUST130230,Alexis,Yates,ycarlson@example.com,47,NYC,19.75,False,Silver,10
CUST130231,Christopher,Sharp,victoria33@example.net,65,Chicago,43.73,False,Silver,22
CUST130232,Gregory,Cannon,chadmartinez@example.com,74,Houston,25.5,False,Gold,5
CUST130233,Thomas,Carlson,markhale@example.com,62,Houston,67.73,False,Bronze,11
CUST130234,Christopher,White,lcamacho@example.net,18,Chicago,47.0,False,Bronze,17
CUST130235,Jesse,Smith,perkinsann@example.net,68,Chicago,43.92,False,Silver,19
CUST130236,Joe,Owens,gmorales@example.org,37,NYC,16.06,False,Gold,24
CUST130237,Brandon,Reyes,hughesthomas@example.net,32,LA,29.81,False,Bronze,2
CUST130238,Robert,Huang,brownsamuel@example.com,75,NYC,69.08,True,Gold,13
CUST130239,Richard,Contreras,patricia10@example.net,45,LA,36.67,False,Silver,13
CUST130240,Megan,Rogers,lindsaywood@example.net,19,NYC,13.28,True,Bronze,1
CUST130241,Lori,Delacruz,istanley@example.net,23,Chicago,34.58,False,Silver,21
CUST130242,Tammy,Brown,dale54@example.com,71,Miami,34.18,False,Bronze,20
CUST130243,Kaylee,Bradley,zbarton@example.com,53,Houston,18.53,False,Bronze,19
CUST130244,Tyler,Weaver,jasonanderson@example.com,22,Miami,54.8,False,Silver,2
CUST130245,Richard,Barajas,qbaker@example.org,38,LA,31.65,True,Gold,13
CUST130246,James,Evans,alexanderchelsey@example.net,53,Chicago,54.46,True,Gold,21
CUST130247,Michael,Lopez,rlee@example.org,40,Houston,30.88,False,Gold,24
CUST130248,Kenneth,King,anthony76@example.net,41,Miami,27.09,False,Gold,10
CUST130249,Sherri,Warner,ashley80@example.com,72,Miami,18.42,False,Gold,3
CUST130250,Scott,Rojas,iwhite@example.org,59,NYC,55.29,False,Bronze,23
CUST130251,David,Davila,joshuasims@example.net,62,Houston,47.76,False,Gold,6
CUST130252,Veronica,Ingram,amyjohnson@example.com,60,Houston,34.7,False,Bronze,20
CUST130253,Katherine,Weiss,wjones@example.org,47,Houston,17.48,False,Silver,4
CUST130254,Jeremy,Anderson,zhernandez@example.net,68,Houston,43.53,False,Bronze,18
CUST130255,Johnny,Johnson,hurleydenise@example.org,21,NYC,14.13,False,Gold,21
CUST130256,Jason,Brady,zwalls@example.com,69,Houston,85.02,False,Gold,24
CUST130257,Regina,Ball,denise82@example.com,73,NYC,24.45,False,Gold,8
CUST130258,Lindsey,Diaz,alexa56@example.com,31,Houston,23.02,True,Silver,21
CUST130259,Alyssa,Dominguez,alexanderandrews@example.com,22,Chicago,31.38,False,Gold,6
CUST130260,Richard,Lucas,georgesalazar@example.net,42,LA,32.56,False,Gold,5
CUST130261,Jonathan,Flowers,george09@example.com,30,Miami,40.33,True,Gold,7
CUST130262,Gregory,Golden,gonzalezjoseph@example.net,29,Chicago,39.08,False,Bronze,3
CUST130263,Travis,Kidd,phorne@example.net,38,Chicago,24.01,True,Gold,11
CUST130264,John,Evans,vdougherty@example.org,78,Houston,44.2,False,Gold,4
CUST130265,Jason,Shaw,peter46@example.org,60,Houston,32.9,True,Bronze,5
CUST130266,Marcus,King,matthewevans@example.net,47,Houston,16.71,False,Gold,8
CUST130267,Patrick,Porter,davisjason@example.net,66,NYC,76.95,True,Silver,24
CUST130268,Craig,Warner,ndecker@example.com,30,Houston,20.1,True,Gold,7
CUST130269,Christina,Brown,moralesbrandi@example.org,24,NYC,83.81,True,Bronze,25
CUST130270,Stephanie,Miller,millermichael@example.com,61,Chicago,49.05,False,Gold,1
CUST130271,Kari,Olson,tammybyrd@example.net,34,Chicago,41.03,True,Gold,19
CUST130272,Paul,Ramirez,wendyramos@example.com,79,Houston,26.79,True,Gold,25
CUST130273,Patricia,Campbell,johntucker@example.com,23,Houston,42.75,False,Gold,6
CUST130274,Mark,Ramirez,jarvisemily@example.net,33,NYC,39.09,False,Bronze,2
CUST130275,Dawn,Gill,chapmancheryl@example.org,21,Houston,44.79,False,Gold,5
CUST130276,Patrick,Davis,rachel60@example.com,25,Houston,36.9,False,Silver,24
CUST130277,Derrick,Short,odillon@example.net,39,Chicago,29.99,False,Bronze,13
CUST130278,Tammy,Rogers,smithrodney@example.net,43,NYC,23.36,False,Silver,17
CUST130279,Suzanne,Phillips,christopherholloway@example.org,32,LA,36.6,True,Bronze,12
CUST130280,Christopher,Campos,melanie74@example.net,49,Houston,31.76,False,Silver,21
CUST130281,Kristen,Burke,deanlisa@example.com,18,Miami,94.39,False,Bronze,1
CUST130282,Jason,Johnson,smithelizabeth@example.net,49,NYC,18.19,False,Gold,25
CUST130283,Lisa,Rogers,xbird@example.com,59,NYC,18.23,False,Bronze,25
CUST130284,Spencer,Hanson,garciaemily@example.org,63,Miami,29.78,False,Bronze,7
CUST130285,Rachel,Anderson,timothy43@example.com,61,Houston,34.72,False,Bronze,24
CUST130286,David,Cain,kellimcconnell@example.org,47,Miami,51.42,True,Bronze,24
CUST130287,Jessica,Whitaker,katherineholmes@example.net,44,NYC,43.89,True,Silver,10
CUST130288,Sharon,Carr,heatherroberson@example.net,42,Miami,77.34,False,Gold,16
CUST130289,Michael,Gilbert,oliverjennifer@example.org,32,Chicago,95.92,False,Silver,3
CUST130290,Caitlin,Moore,joshua28@example.org,34,NYC,54.59,False,Gold,4
CUST130291,Kelly,Carter,melody05@example.org,22,Miami,27.55,False,Bronze,21
CUST130292,Ricardo,Barnes,ljackson@example.org,30,NYC,46.78,False,Gold,6
CUST130293,Travis,Sandoval,douglas63@example.org,29,NYC,32.69,False,Gold,4
CUST130294,Derek,Sanders,pamela43@example.org,32,Chicago,26.01,False,Bronze,23
CUST130295,Kathleen,Wheeler,allen73@example.org,48,Houston,26.59,True,Gold,24
CUST130296,Meghan,Flores,qbrown@example.org,30,Houston,33.02,False,Gold,6
CUST130297,Jennifer,Heath,jacob19@example.org,61,LA,66.81,False,Silver,23
CUST130298,Erin,Vargas,katherine67@example.org,78,NYC,15.27,True,Gold,24
CUST130299,Connie,Williams,benitezalyssa@example.com,71,Houston,15.25,True,Bronze,21
CUST130300,Rebecca,Rodriguez,kgrimes@example.org,76,NYC,34.02,True,Bronze,18
CUST130301,Christopher,Campbell,cherylwilliams@example.net,52,Miami,26.22,True,Silver,14
CUST130302,Amy,Campbell,tinafitzgerald@example.com,56,Chicago,24.27,True,Bronze,4
CUST130303,Adam,Lester,stacey94@example.net,50,Houston,29.37,False,Gold,4
CUST130304,Ivan,Bruce,cannoncourtney@example.org,52,NYC,40.51,True,Silver,15
CUST130305,Reginald,Larson,marilyn93@example.org,65,Miami,38.47,False,Gold,2
CUST130306,Rebecca,Solis,yhenderson@example.org,58,Miami,30.79,True,Gold,21
CUST130307,Martha,Taylor,amy96@example.com,61,NYC,36.35,False,Bronze,21
CUST130308,Ronald,Shepherd,tallen@example.org,62,Houston,20.88,True,Bronze,5
CUST130309,Adrian,Lopez,rivaslarry@example.com,33,Miami,97.26,False,Gold,15
CUST130310,Mikayla,Parsons,hardingkelly@example.com,47,Miami,61.99,False,Gold,12
CUST130311,Monica,Gomez,burnsalexandria@example.net,66,Houston,25.71,False,Bronze,7
CUST130312,Brittany,Gomez,richardreed@example.net,27,Miami,59.81,True,Bronze,11
CUST130313,Christopher,Walter,simpsonmaria@example.com,50,Houston,47.18,False,Silver,16
CUST130314,Timothy,Becker,maciassteven@example.org,42,Chicago,15.84,False,Silver,9
CUST130315,Kayla,Hatfield,maryjohnson@example.net,28,Houston,10.63,True,Silver,2
CUST130316,Janet,Ellis,hendersonpatrick@example.com,46,Houston,41.18,False,Silver,8
CUST130317,Mark,Taylor,ichoi@example.net,58,LA,23.93,True,Silver,17
CUST130318,Lance,Malone,barnettroberto@example.com,75,Chicago,29.32,False,Silver,6
CUST130319,Jessica,Casey,john65@example.net,26,LA,63.82,True,Gold,14
CUST130320,Daniel,Joseph,chelsea71@example.com,44,Chicago,12.43,False,Gold,2
CUST130321,Mark,Adams,mary23@example.com,70,Chicago,15.93,False,Silver,21
CUST130322,Leslie,Oliver,christopher13@example.org,74,Houston,14.58,False,Gold,18
CUST130323,Russell,Flynn,whenderson@example.org,40,LA,52.49,True,Silver,22
CUST130324,Randy,Richardson,cherylrosales@example.org,35,NYC,73.39,False,Gold,14
CUST130325,Chelsea,Mcdowell,terrencewolf@example.com,25,LA,54.39,False,Gold,10
CUST130326,Andrew,Day,katrinadavis@example.net,30,Miami,81.73,True,Gold,1
CUST130327,Cheryl,Marshall,qconrad@example.net,73,LA,16.62,True,Gold,21
CUST130328,Kristina,Hunter,scottparker@example.com,60,Miami,22.84,False,Gold,10
CUST130329,Nicholas,Cowan,simmonsmonica@example.com,64,Chicago,31.15,False,Bronze,15
CUST130330,Darlene,Reed,nrodriguez@example.net,78,Chicago,26.58,False,Bronze,5
CUST130331,Eric,Wong,stricklandsteven@example.net,26,Miami,26.89,True,Silver,20
CUST130332,James,Jackson,vhernandez@example.com,65,NYC,56.46,True,Gold,2
CUST130333,Anthony,Powell,westlaura@example.net,21,NYC,41.85,True,Bronze,12
CUST130334,Matthew,Gonzales,rebeccarodriguez@example.net,32,Miami,59.16,False,Silver,20
CUST130335,Casey,Ward,justin88@example.com,39,Houston,48.95,True,Gold,18
CUST130336,Miguel,Erickson,cjacobs@example.com,61,LA,25.65,False,Bronze,2
CUST130337,Tracy,Ryan,umartinez@example.com,22,Houston,52.93,False,Gold,18
CUST130338,Stacey,Chaney,vmcmahon@example.net,25,NYC,28.41,False,Gold,7
CUST130339,Bobby,Ali,gutierrezbrittany@example.net,59,LA,70.59,False,Gold,14
CUST130340,Todd,Mcmillan,eclark@example.com,18,Houston,28.97,False,Bronze,1
CUST130341,Adrienne,Sims,leah09@example.net,21,NYC,11.53,True,Silver,7
CUST130342,Robin,Flores,frivas@example.net,63,LA,27.08,True,Bronze,10
CUST130343,Rhonda,Myers,wilcoxtyler@example.com,69,NYC,45.54,True,Silver,6
CUST130344,Dennis,Bennett,nathan10@example.net,25,NYC,44.56,False,Gold,12
CUST130345,Joanna,Martinez,greeneandrea@example.com,63,Houston,27.23,False,Silver,24
CUST130346,Andre,Dunlap,jesse57@example.com,57,Houston,35.26,False,Bronze,6
CUST130347,Mark,Scott,fbaird@example.com,18,NYC,28.37,False,Gold,17
CUST130348,Andrew,Navarro,boydvanessa@example.com,75,Miami,53.28,False,Silver,10
CUST130349,Steven,Wright,qhoover@example.com,68,NYC,14.45,False,Gold,24
CUST130350,Emily,Wilkerson,riveraapril@example.com,19,NYC,52.12,True,Silver,25
CUST130351,Tamara,Wong,kirkjudith@example.org,18,Chicago,58.37,False,Gold,18
CUST130352,Donald,Walters,daniel30@example.org,67,Chicago,18.45,False,Bronze,12
CUST130353,Bailey,Blanchard,wburke@example.net,50,LA,41.58,True,Gold,17
CUST130354,Jessica,Burton,vcarroll@example.net,29,NYC,26.61,False,Silver,11
CUST130355,Brittany,Cordova,dcastillo@example.net,46,Houston,32.96,False,Bronze,21
CUST130356,Toni,Hicks,washingtonkristen@example.org,56,Miami,24.41,False,Gold,2
CUST130357,Justin,Keith,shellyashley@example.org,59,NYC,27.86,False,Silver,1
CUST130358,Samuel,Brown,cummingsmichael@example.net,21,Miami,10.04,True,Silver,25
CUST130359,Barbara,Whitaker,nancy76@example.org,42,NYC,29.06,False,Bronze,8
CUST130360,Jessica,Gill,chenthomas@example.net,35,Miami,53.45,True,Silver,13
CUST130361,Timothy,Porter,stephen62@example.com,29,LA,36.08,False,Gold,7
CUST130362,Nicole,Calderon,meganrodriguez@example.net,18,NYC,36.57,False,Silver,2
CUST130363,Chris,Martin,jasmine60@example.net,71,NYC,15.61,True,Gold,5
CUST130364,David,Mendoza,dbenson@example.org,25,NYC,24.09,False,Gold,11
CUST130365,John,Avila,dchandler@example.org,45,Houston,51.75,True,Gold,20
CUST130366,Jeremiah,Smith,ncarter@example.com,46,LA,28.89,True,Gold,5
CUST130367,Albert,Mann,cwood@example.net,38,Miami,58.31,False,Bronze,4
CUST130368,Chloe,Benton,johnstonmorgan@example.net,20,Houston,34.32,False,Bronze,22
CUST130369,Kara,Briggs,collinsrichard@example.org,58,Chicago,53.58,True,Silver,7
CUST130370,Timothy,Rogers,karenhall@example.com,32,LA,55.91,False,Bronze,13
CUST130371,Darryl,Hayes,heathbrian@example.com,75,Chicago,67.61,True,Gold,17
CUST130372,Andrew,Ballard,stephanie72@example.com,41,LA,15.66,False,Bronze,15
CUST130373,Eric,Charles,icampbell@example.com,37,Miami,20.54,False,Bronze,13
CUST130374,Jason,Hunt,mcgrathmelissa@example.org,60,Houston,31.41,False,Silver,9
CUST130375,Theresa,Swanson,deborah59@example.org,53,Chicago,24.03,True,Bronze,19
CUST130376,Brandy,Wilson,pevans@example.com,75,LA,15.05,False,Gold,4
CUST130377,Noah,Crawford,kylesanchez@example.net,53,NYC,29.95,False,Silver,23
CUST130378,Jessica,Ross,timothybrown@example.net,33,Miami,26.39,False,Bronze,7
CUST130379,Robert,Ross,stacy54@example.net,34,LA,109.38,False,Gold,8
CUST130380,David,Vasquez,benjaminsmith@example.com,50,Miami,39.22,True,Silver,18
CUST130381,Katherine,Craig,garzadenise@example.com,50,Houston,63.82,False,Gold,17
CUST130382,Emily,Cantrell,bishoptodd@example.org,58,LA,36.79,False,Silver,25
CUST130383,Kevin,Vaughn,angela39@example.org,49,Houston,30.86,True,Silver,23
CUST130384,Debra,Johnson,laurahenry@example.net,31,Miami,34.7,True,Gold,1
CUST130385,Kristen,Love,tamarabates@example.org,61,Chicago,12.58,False,Silver,7
CUST130386,John,Ferguson,marcus37@example.org,46,Miami,51.87,False,Silver,22
CUST130387,Sean,Payne,xjones@example.com,58,Houston,26.02,True,Silver,3
CUST130388,Brian,Turner,rgrimes@example.com,54,NYC,50.46,False,Bronze,2
CUST130389,Rebecca,Wilson,brian96@example.org,70,Chicago,14.62,True,Gold,21
CUST130390,Scott,Ball,matthewpowell@example.org,51,NYC,34.14,False,Gold,14
CUST130391,Ryan,Lee,margaretjacobs@example.com,74,Miami,80.91,False,Gold,21
CUST130392,Angela,Knox,kristinesanchez@example.org,20,LA,26.14,False,Gold,10
CUST130393,Michelle,Lawrence,shawn72@example.com,65,Miami,39.1,False,Gold,16
CUST130394,Taylor,Massey,marcwright@example.com,73,Houston,41.35,True,Bronze,25
CUST130395,Sonia,Patterson,carlos25@example.com,79,LA,54.1,True,Silver,9
CUST130396,Randy,Booker,billy01@example.com,73,NYC,41.66,True,Silver,22
CUST130397,Sandra,Pierce,lisaolson@example.org,42,LA,110.09,True,Silver,18
CUST130398,Alison,Spencer,morsekelly@example.com,39,Chicago,49.55,False,Silver,11
CUST130399,Carlos,Davis,igaines@example.net,76,Houston,55.67,False,Silver,4
CUST130400,David,Dean,wbrown@example.net,31,Chicago,39.81,True,Bronze,15
CUST130401,Calvin,Alexander,brianvaldez@example.org,23,Houston,43.3,False,Bronze,25
CUST130402,Tara,Kent,randyanderson@example.com,59,Miami,73.76,False,Gold,17
CUST130403,Tony,Williams,perrymelody@example.com,74,LA,21.41,True,Bronze,19
CUST130404,William,Hale,dunnlaura@example.net,77,LA,38.97,True,Bronze,24
CUST130405,Derrick,Thompson,james53@example.net,68,Chicago,117.63,False,Bronze,23
CUST130406,Kimberly,Frank,deannasolis@example.net,50,NYC,34.76,False,Bronze,13
CUST130407,Zachary,Murphy,fernandezfrank@example.com,59,LA,11.35,False,Silver,3
CUST130408,Trevor,Martinez,ncardenas@example.com,67,Chicago,45.49,False,Gold,19
CUST130409,Christopher,Woodard,caleb30@example.com,33,Miami,48.38,False,Bronze,8
CUST130410,Theresa,Chan,quinnrobert@example.net,39,Chicago,24.5,True,Silver,23
CUST130411,Thomas,Gay,jessicaking@example.com,54,Miami,61.56,True,Gold,2
CUST130412,Bobby,Herrera,maria09@example.net,35,Houston,22.09,False,Silver,13
CUST130413,Ralph,Buchanan,davidpatterson@example.org,39,NYC,32.74,True,Silver,19
CUST130414,Michael,Hughes,morgan65@example.com,77,Houston,21.64,False,Bronze,24
CUST130415,Jimmy,Martinez,franciscogonzalez@example.org,25,Miami,61.4,True,Bronze,10
CUST130416,Amber,Freeman,william11@example.org,77,NYC,74.76,True,Bronze,24
CUST130417,Christopher,Walker,mbutler@example.com,74,Chicago,32.78,False,Bronze,2
CUST130418,Christina,Woods,qhickman@example.org,64,LA,19.93,False,Silver,14
CUST130419,Robert,Baker,montgomerydaniel@example.org,57,Miami,40.76,False,Bronze,4
CUST130420,David,Hughes,ryan68@example.com,78,Miami,37.55,False,Silver,4
CUST130421,Carolyn,Anderson,qbrady@example.net,54,Chicago,11.89,True,Gold,10
CUST130422,Paul,Peters,hsmith@example.com,25,Houston,36.59,False,Bronze,12
CUST130423,Nicole,Hull,tonya01@example.org,20,LA,65.95,False,Gold,13
CUST130424,Daniel,Paul,andersoncrystal@example.org,24,NYC,30.1,False,Gold,13
CUST130425,Jeffrey,Keith,daviscynthia@example.org,23,Houston,22.77,False,Gold,2
CUST130426,Kristen,Simmons,browningjames@example.org,50,NYC,16.47,False,Bronze,19
CUST130427,Rachel,Walter,jeremy46@example.com,78,Miami,37.2,True,Bronze,23
CUST130428,John,White,trussell@example.net,27,Houston,38.88,False,Bronze,24
CUST130429,Grace,Robinson,hgibson@example.net,57,Houston,23.42,False,Bronze,19
CUST130430,Jasmine,Davis,cnorris@example.net,56,LA,29.8,False,Gold,17
CUST130431,Caitlyn,Moore,jon27@example.com,27,Chicago,32.57,False,Bronze,12
CUST130432,Andrea,Koch,james75@example.com,58,Houston,16.21,False,Bronze,5
CUST130433,Nicole,Cline,hdavis@example.net,71,Miami,86.35,False,Bronze,21
CUST130434,Anthony,Kelly,kelleysarah@example.net,51,LA,15.89,True,Gold,19
CUST130435,Paul,Ferguson,jrubio@example.net,40,Chicago,30.71,False,Gold,1
CUST130436,Kevin,Shah,nicole79@example.com,21,Houston,13.02,False,Gold,13
CUST130437,Patricia,Riddle,gjefferson@example.org,54,NYC,30.48,False,Silver,2
CUST130438,Haley,Hudson,wrightbrittany@example.com,51,Miami,38.02,False,Bronze,2
CUST130439,Timothy,Gross,jaclynmoyer@example.org,65,Houston,41.76,True,Silver,10
CUST130440,Brittany,Glass,amandaarnold@example.net,32,Miami,13.67,False,Bronze,25
CUST130441,Alexandra,Hoffman,tbarnes@example.org,78,Houston,26.75,False,Bronze,9
CUST130442,Elizabeth,Lopez,pwilliams@example.com,68,Chicago,22.02,False,Bronze,21
CUST130443,Marvin,Williams,brandonmendez@example.org,39,Chicago,38.0,True,Gold,16
CUST130444,Stephen,Ayala,mparker@example.net,28,NYC,20.47,True,Silver,17
CUST130445,Julian,Carroll,hreed@example.com,66,Miami,36.61,False,Gold,16
CUST130446,Samantha,Moore,robinsonjames@example.net,29,Chicago,45.83,True,Bronze,3
CUST130447,Amanda,Ortiz,edwardsevelyn@example.net,39,Chicago,18.61,False,Silver,6
CUST130448,Jessica,Vasquez,erin37@example.com,42,Miami,37.23,True,Gold,3
CUST130449,Alan,Kennedy,meganmartinez@example.org,60,Chicago,62.04,False,Silver,4
CUST130450,Jessica,Russell,erikakane@example.net,63,NYC,34.22,True,Bronze,14
CUST130451,Steven,Roach,logan81@example.com,74,Chicago,30.81,True,Gold,14
CUST130452,Christina,Riggs,kvega@example.com,28,Miami,41.44,False,Gold,21
CUST130453,Michelle,Harris,flopez@example.org,53,Miami,22.81,True,Silver,4
CUST130454,Billy,Taylor,george25@example.com,59,Miami,25.03,True,Silver,19
CUST130455,Morgan,Cook,bwhitaker@example.com,52,Miami,28.91,True,Gold,17
CUST130456,Michael,Petersen,hahnolivia@example.org,61,Miami,44.48,True,Silver,7
CUST130457,Brian,Leach,rrollins@example.com,37,Houston,21.8,True,Gold,7
CUST130458,Barbara,Payne,fuentesamanda@example.com,31,LA,43.59,False,Gold,23
CUST130459,Anthony,Mcmillan,johnbooker@example.org,33,Chicago,64.41,False,Bronze,24
CUST130460,Alexander,Rivas,donna97@example.org,59,NYC,46.46,False,Gold,23
CUST130461,Julia,Knox,npowers@example.org,22,LA,17.05,False,Silver,21
CUST130462,Jason,Rodriguez,keith45@example.net,20,Chicago,16.91,False,Gold,4
CUST130463,Lisa,Wagner,mterry@example.net,68,Houston,53.63,False,Gold,7
CUST130464,Paul,Ball,freemananthony@example.net,26,NYC,20.9,False,Silver,4
CUST130465,Zachary,Baker,kenneth59@example.com,58,Houston,35.26,False,Gold,3
CUST130466,Christopher,Reynolds,ymata@example.net,32,Chicago,50.17,True,Silver,7
CUST130467,Jessica,Tucker,clarkronald@example.net,38,Miami,115.74,False,Gold,12
CUST130468,Ryan,Richard,christopher31@example.org,40,NYC,50.89,False,Bronze,1
CUST130469,Joseph,Hernandez,jamespearson@example.com,41,Houston,22.41,False,Silver,16
CUST130470,Desiree,Tate,nathanmcdonald@example.org,70,LA,29.6,True,Silver,20
CUST130471,Rebecca,Aguirre,jeanporter@example.org,28,NYC,29.59,True,Gold,23
CUST130472,Sara,Jones,lbryan@example.net,30,NYC,46.53,False,Gold,6
CUST130473,Matthew,Rose,danielclayton@example.org,38,Miami,36.94,False,Bronze,15
CUST130474,Sandra,Andrade,kevinkelley@example.net,18,Miami,44.98,False,Gold,16
CUST130475,Marissa,Lee,arojas@example.org,44,Chicago,39.4,False,Bronze,1
CUST130476,Danielle,Fisher,hwoods@example.net,50,Houston,47.92,False,Bronze,21
CUST130477,Brian,Garcia,johnsonsean@example.com,61,Houston,15.52,False,Gold,4
CUST130478,Alexander,Bailey,qtaylor@example.org,70,LA,29.41,True,Gold,3
CUST130479,Kenneth,Williamson,abbottmatthew@example.org,78,Chicago,15.42,False,Bronze,23
CUST130480,Tiffany,Johnson,karenking@example.com,25,Chicago,30.45,True,Gold,2
CUST130481,Michael,Suarez,cortezeddie@example.net,56,Houston,34.9,True,Bronze,14
CUST130482,Lisa,Greene,shannonharris@example.org,23,Houston,34.93,True,Gold,21
CUST130483,Jennifer,Cole,zleon@example.org,45,Houston,43.87,True,Bronze,25
CUST130484,Daniel,Vincent,blackcynthia@example.com,34,Miami,34.64,True,Silver,16
CUST130485,John,Bailey,matthewphillips@example.org,40,NYC,27.18,False,Gold,10
CUST130486,Lori,Wong,ronaldyoung@example.net,64,Houston,31.47,False,Silver,14
CUST130487,Sarah,Arnold,brittany87@example.org,22,Houston,42.36,False,Gold,6
CUST130488,David,Goodman,gdavis@example.net,28,LA,34.96,False,Silver,11
CUST130489,Ashley,Fisher,matthewthomas@example.com,36,LA,49.79,True,Gold,25
CUST130490,Billy,Wallace,apatterson@example.org,36,Chicago,40.73,False,Silver,2
CUST130491,Daniel,Sanders,david89@example.net,36,Houston,33.02,False,Silver,14
CUST130492,Robyn,Mcdonald,josephrichard@example.com,58,Houston,40.64,False,Gold,4
